  -2.679185e-10 1.013747e+11 1.013747e+11 1.013754e+11 
  -2.637287e-10 3.571290e+00 3.571290e+00 0.000000e+00 
  -2.595389e-10 5.123298e+00 5.123298e+00 0.000000e+00 
  -2.553491e-10 7.294010e+00 7.294010e+00 0.000000e+00 
  -2.511592e-10 1.033257e+01 1.033257e+01 0.000000e+00 
  -2.469694e-10 1.455190e+01 1.455190e+01 0.000000e+00 
  -2.427796e-10 2.038529e+01 2.038529e+01 0.000000e+00 
  -2.385897e-10 2.839981e+01 2.839981e+01 0.000000e+00 
  -2.343999e-10 3.926153e+01 3.926153e+01 0.000000e+00 
  -2.302101e-10 5.409784e+01 5.409784e+01 0.000000e+00 
  -2.260202e-10 7.400243e+01 7.400243e+01 0.000000e+00 
  -2.218304e-10 1.006814e+02 1.006814e+02 0.000000e+00 
  -2.176406e-10 1.361606e+02 1.361606e+02 0.000000e+00 
  -2.134508e-10 1.831421e+02 1.831421e+02 0.000000e+00 
  -2.092609e-10 2.449606e+02 2.449606e+02 0.000000e+00 
  -2.050711e-10 3.255720e+02 3.255720e+02 0.000000e+00 
  -2.008813e-10 4.304741e+02 4.304741e+02 0.000000e+00 
  -1.966914e-10 5.657026e+02 5.657026e+02 0.000000e+00 
  -1.925016e-10 7.392090e+02 7.392090e+02 0.000000e+00 
  -1.883118e-10 9.603580e+02 9.603580e+02 0.000000e+00 
  -1.841220e-10 1.240614e+03 1.240614e+03 0.000000e+00 
  -1.799321e-10 1.593276e+03 1.593276e+03 0.000000e+00 
  -1.757423e-10 2.034428e+03 2.034428e+03 0.000000e+00 
  -1.715525e-10 2.582966e+03 2.582966e+03 0.000000e+00 
  -1.673626e-10 3.260708e+03 3.260708e+03 0.000000e+00 
  -1.631728e-10 4.092381e+03 4.092381e+03 0.000000e+00 
  -1.589830e-10 5.106395e+03 5.106395e+03 0.000000e+00 
  -1.547931e-10 6.335988e+03 6.335988e+03 0.000000e+00 
  -1.506033e-10 7.816151e+03 7.816151e+03 0.000000e+00 
  -1.464135e-10 9.585860e+03 9.585860e+03 0.000000e+00 
  -1.422237e-10 1.169050e+04 1.169050e+04 0.000000e+00 
  -1.380338e-10 1.417365e+04 1.417365e+04 0.000000e+00 
  -1.338440e-10 1.708485e+04 1.708485e+04 0.000000e+00 
  -1.296542e-10 2.047871e+04 2.047871e+04 0.000000e+00 
  -1.254643e-10 2.440430e+04 2.440430e+04 0.000000e+00 
  -1.212745e-10 2.891482e+04 2.891482e+04 0.000000e+00 
  -1.170847e-10 3.406306e+04 3.406306e+04 0.000000e+00 
  -1.128948e-10 3.989629e+04 3.989629e+04 0.000000e+00 
  -1.087050e-10 4.646028e+04 4.646028e+04 0.000000e+00 
  -1.045152e-10 5.379395e+04 5.379395e+04 0.000000e+00 
  -1.003254e-10 6.192657e+04 6.192657e+04 0.000000e+00 
  -9.613553e-11 7.088188e+04 7.088188e+04 0.000000e+00 
  -9.194570e-11 8.066393e+04 8.066393e+04 0.000000e+00 
  -8.775587e-11 9.126904e+04 9.126904e+04 0.000000e+00 
  -8.356604e-11 1.026768e+05 1.026768e+05 0.000000e+00 
  -7.937621e-11 1.148445e+05 1.148445e+05 0.000000e+00 
  -7.518638e-11 1.277175e+05 1.277175e+05 0.000000e+00 
  -7.099655e-11 1.412186e+05 1.412186e+05 0.000000e+00 
  -6.680672e-11 1.552441e+05 1.552441e+05 0.000000e+00 
  -6.261689e-11 1.696928e+05 1.696928e+05 0.000000e+00 
  -5.842706e-11 1.844161e+05 1.844161e+05 0.000000e+00 
